2162	2160
CTNNBIP1	0.389380530973451	0.37466307277628
LZIC	0.238938053097345	0.202156334231806
NMNAT1	0.0353982300884956	0.0539083557951483
RBP7	0.00884955752212389	0.00808625336927224
UBE4B	0.150442477876106	0.242587601078167
KIF1B	0.238938053097345	0.274932614555256
PGD	0.212389380530973	0.31266846361186
APITD1-CORT	0.00884955752212389	0.0188679245283019
APITD1	0.247787610619469	0.277628032345013
DFFA	0.849557522123894	0.921832884097035
PEX14	0.0530973451327434	0.16711590296496
CASZ1	0.150442477876106	0.242587601078167
TARDBP	0.407079646017699	0.681940700808625
SRM	1.76991150442478	1.87601078167116
EXOSC10	0.292035398230089	0.293800539083558
RP4-635E18.6	0.0176991150442478	0.0296495956873315
MTOR	0.20353982300885	0.226415094339623
UBIAD1	0.212389380530973	0.188679245283019
FBXO2	0.0973451327433628	0.15633423180593
FBXO44	0.079646017699115	0.129380053908356
FBXO6	0	0.0269541778975741
MAD2L2	0.309734513274336	0.247978436657682
AGTRAP	0.265486725663717	0.425876010781671
MTHFR	0.0176991150442478	0.0673854447439353
CLCN6	0.0442477876106195	0.0377358490566038
KIAA2013	0.283185840707965	0.388140161725067
PLOD1	0.176991150442478	0.223719676549865
MFN2	0.168141592920354	0.161725067385445
MIIP	0.115044247787611	0.172506738544474
TNFRSF1B	0.0265486725663717	0.00808625336927224
VPS13D	0.0973451327433628	0.115902964959569
DHRS3	0.380530973451327	0.353099730458221
PRDM2	0.283185840707965	0.398921832884097
KAZN	0.115044247787611	0.16711590296496
TMEM51-AS1	0.0265486725663717	0.00808625336927224
TMEM51	0.123893805309735	0.129380053908356
FHAD1	0.0176991150442478	0.032345013477089
EFHD2	0.548672566371681	0.649595687331536
CASP9	0.0176991150442478	0.0269541778975741
DNAJC16	0.115044247787611	0.123989218328841
AGMAT	0.0442477876106195	0.0485175202156334
DDI2	0.292035398230089	0.299191374663073
PLEKHM2	0.176991150442478	0.159029649595687
FBLIM1	0.106194690265487	0.16711590296496
UQCRHL	0.309734513274336	0.366576819407008
FLJ37453	0.0353982300884956	0.0700808625336927
SPEN	0.486725663716814	0.684636118598383
ZBTB17	0.0530973451327434	0.0539083557951483
FAM131C	0.0707964601769911	0.0943396226415094
EPHA2	0.610619469026549	0.700808625336927
ARHGEF19	0.247787610619469	0.175202156334232
FBXO42	0.0884955752212389	0.126684636118598
SZRD1	0.442477876106195	0.606469002695418
NECAP2	0.132743362831858	0.188679245283019
RP4-798A10.7	0.00884955752212389	0.00808625336927224
NBPF1	0.00884955752212389	0.0485175202156334
CROCC	0.0619469026548673	0.0215633423180593
RP11-108M9.4	0.0442477876106195	0.137466307277628
RP11-108M9.6	0.0176991150442478	0.0242587601078167
MFAP2	0.15929203539823	0.304582210242588
ATP13A2	0.150442477876106	0.16711590296496
SDHB	0.663716814159292	1.13207547169811
PADI1	0.274336283185841	0.353099730458221
PADI3	0	0.0134770889487871
RCC2	0.699115044247788	0.911051212938005
ARHGEF10L	0.0530973451327434	0.140161725067385
ACTL8	1.30973451327434	1.50943396226415
ALDH4A1	0.0265486725663717	0.0539083557951483
IFFO2	0.0353982300884956	0.0619946091644205
UBR4	0.398230088495575	0.504043126684636
RP1-43E13.2	0.00884955752212389	0.0134770889487871
EMC1	0.141592920353982	0.142857142857143
MRTO4	0.601769911504425	0.76010781671159
AKR7A3	0.079646017699115	0.0727762803234501
AKR7A2	0.513274336283186	0.671159029649596
PQLC2	0.0442477876106195	0.032345013477089
CAPZB	0.814159292035398	0.959568733153639
MINOS1	1.52212389380531	1.97574123989218
NBL1	1.17699115044248	1.40161725067385
TMCO4	0.0619469026548673	0.110512129380054
OTUD3	0.115044247787611	0.113207547169811
CAMK2N1	1.39823008849558	1.44204851752022
MUL1	0.0442477876106195	0.091644204851752
CDA	0.557522123893805	0.571428571428571
PINK1	0.0619469026548673	0.115902964959569
DDOST	0.566371681415929	0.630727762803235
HP1BP3	0.929203539823009	1.17520215633423
EIF4G3	0.327433628318584	0.477088948787062
ECE1	0.247787610619469	0.272237196765499
NBPF3	0.0265486725663717	0.0215633423180593
ALPL	0	0.0161725067385445
RAP1GAP	0.079646017699115	0.102425876010782
USP48	0.442477876106195	0.555256064690027
HSPG2	0.15929203539823	0.110512129380054
LINC00339	0.0176991150442478	0.0269541778975741
CDC42	1.0353982300885	0.981132075471698
ZBTB40	0.0619469026548673	0.110512129380054
EPHB2	0.256637168141593	0.258760107816712
KDM1A	0.309734513274336	0.320754716981132
LUZP1	0.619469026548673	0.673854447439353
LINC01355	0.0619469026548673	0.0485175202156334
HNRNPR	1.60176991150442	1.76819407008086
ZNF436	0.00884955752212389	0.0296495956873315
ZNF436-AS1	0.0265486725663717	0
E2F2	0.15929203539823	0.1455525606469
ID3	0.0619469026548673	0.105121293800539
RPL11	6	6
TCEB3	0.513274336283186	0.498652291105121
TCEB3-AS1	0.0265486725663717	0.045822102425876
PITHD1	0.47787610619469	0.512129380053908
LYPLA2	0.15929203539823	0.347708894878706
GALE	0.283185840707965	0.277628032345013
HMGCL	0.0973451327433628	0.0862533692722372
FUCA1	0.0530973451327434	0.102425876010782
PNRC2	0.407079646017699	0.428571428571429
SRSF10	1.48672566371681	1.70619946091644
IL22RA1	0	0.0242587601078167
IFNLR1	0.0265486725663717	0.0269541778975741
GRHL3	0.0265486725663717	0.0377358490566038
STPG1	0.0442477876106195	0.0592991913746631
NIPAL3	0.168141592920354	0.269541778975741
RCAN3	0.115044247787611	0.23989218328841
RP4-594I10.3	0.00884955752212389	0.0404312668463612
SRRM1	2.20353982300885	2.48247978436658
CLIC4	0.123893805309735	0.0943396226415094
RUNX3	0.300884955752212	0.361185983827493
SYF2	0.63716814159292	0.92722371967655
RSRP1	0.68141592920354	0.53099730458221
TMEM50A	0.769911504424779	0.725067385444744
RHCE	0	0.0161725067385445
TMEM57	0.212389380530973	0.242587601078167
LDLRAP1	0.150442477876106	0.22911051212938
SEPN1	0.123893805309735	0.129380053908356
MTFR1L	0.0442477876106195	0.0646900269541779
AUNIP	0.141592920353982	0.113207547169811
PAQR7	0.0176991150442478	0.0215633423180593
STMN1	1.61061946902655	1.61455525606469
PAFAH2	0.0265486725663717	0.045822102425876
PDIK1L	0.0176991150442478	0.0431266846361186
ZNF593	0.991150442477876	1.23180592991914
CNKSR1	0.141592920353982	0.137466307277628
CEP85	0.0530973451327434	0.091644204851752
SH3BGRL3	2.51327433628319	3.01347708894879
UBXN11	0.106194690265487	0.164420485175202
CD52	0	0.00808625336927224
AIM1L	0.150442477876106	0.115902964959569
DHDDS	0.132743362831858	0.0673854447439353
HMGN2	3.44247787610619	3.78975741239892
RPS6KA1	0.123893805309735	0.1455525606469
ARID1A	0.548672566371681	0.78167115902965
PIGV	0.079646017699115	0.0700808625336927
ZDHHC18	0.0973451327433628	0.161725067385445
SFN	1.14159292035398	1.40700808625337
GPN2	0.0619469026548673	0.0592991913746631
GPATCH3	0.0707964601769911	0.0727762803234501
NUDC	1.10619469026549	1.56873315363881
KDF1	0.176991150442478	0.237196765498652
TRNP1	0.0353982300884956	0.0404312668463612
FAM46B	0.0176991150442478	0.0161725067385445
SLC9A1	0.079646017699115	0.123989218328841
WDTC1	0.079646017699115	0.175202156334232
TMEM222	0.15929203539823	0.21832884097035
SYTL1	0.212389380530973	0.234501347708895
MAP3K6	0.0884955752212389	0.102425876010782
WASF2	1.48672566371681	2.01347708894879
AHDC1	0.0707964601769911	0.105121293800539
IFI6	0.371681415929204	0.31266846361186
FAM76A	0.0442477876106195	0.0889487870619946
STX12	0.123893805309735	0.129380053908356
PPP1R8	0.371681415929204	0.358490566037736
THEMIS2	0.0176991150442478	0.00539083557951483
RPA2	0.283185840707965	0.30188679245283
SMPDL3B	0.150442477876106	0.140161725067385
XKR8	0.0176991150442478	0.0269541778975741
EYA3	0.132743362831858	0.1455525606469
PTAFR	0	0.0188679245283019
DNAJC8	0.814159292035398	0.951482479784367
ATPIF1	2.39823008849558	3.04043126684636
RP5-1092A3.4	0.0265486725663717	0.0377358490566038
SESN2	0.0265486725663717	0.0619946091644205
MED18	0.0353982300884956	0.0566037735849057
PHACTR4	0.424778761061947	0.463611859838275
RCC1	0.460176991150442	0.549865229110512
TRNAU1AP	0.238938053097345	0.23989218328841
SNHG12	0.238938053097345	0.283018867924528
TAF12	0.212389380530973	0.377358490566038
GMEB1	0.168141592920354	0.272237196765499
YTHDF2	1.02654867256637	1.15363881401617
EPB41	0.132743362831858	0.185983827493261
SRSF4	1.27433628318584	1.70080862533693
MECR	0.433628318584071	0.477088948787062
PTPRU	0.460176991150442	0.522911051212938
MATN1-AS1	0.00884955752212389	0.0215633423180593
SDC3	0.0265486725663717	0.0539083557951483
PUM1	1.19469026548673	1.34770889487871
SNRNP40	0.345132743362832	0.44743935309973
ZCCHC17	0.787610619469027	1.04851752021563
SERINC2	0.867256637168142	0.935309973045822
TINAGL1	0.858407079646018	1.01347708894879
PEF1	0.389380530973451	0.398921832884097
COL16A1	0.0707964601769911	0.0727762803234501
ADGRB2	0.00884955752212389	0.032345013477089
SPOCD1	0.0353982300884956	0.0215633423180593
PTP4A2	2.43362831858407	3.10512129380054
KHDRBS1	2.3716814159292	2.94339622641509
TMEM39B	0.15929203539823	0.134770889487871
KPNA6	0.707964601769911	0.962264150943396
TXLNA	0.31858407079646	0.38544474393531
CCDC28B	0.15929203539823	0.221024258760108
IQCC	0.0353982300884956	0.0431266846361186
TMEM234	0.15929203539823	0.105121293800539
EIF3I	1.99115044247788	2.24797843665768
LCK	0.0353982300884956	0.0296495956873315
HDAC1	0.884955752212389	0.964959568733154
MARCKSL1	1.52212389380531	1.70619946091644
FAM229A	0.00884955752212389	0.045822102425876
BSDC1	0.256637168141593	0.371967654986523
ZBTB8A	0.230088495575221	0.288409703504043
ZBTB8OS	0.486725663716814	0.504043126684636
RBBP4	0.955752212389381	1.28032345013477
SYNC	0.123893805309735	0.164420485175202
KIAA1522	0.530973451327434	0.668463611859838
YARS	0.814159292035398	0.884097035040431
S100PBP	0.247787610619469	0.253369272237197
TMEM54	2.87610619469027	3.73854447439353
RNF19B	0.132743362831858	0.115902964959569
AK2	1.12389380530973	1.36388140161725
AZIN2	0.0176991150442478	0.0161725067385445
TRIM62	0.0176991150442478	0.0296495956873315
ZNF362	0.0707964601769911	0.0619946091644205
PHC2	0.530973451327434	0.641509433962264
ZSCAN20	0.00884955752212389	0.0134770889487871
SMIM12	0.823008849557522	1.01617250673854
GJB5	0.0884955752212389	0.188679245283019
GJB4	0.00884955752212389	0.0107816711590297
GJB3	1.00884955752212	1.04851752021563
ZMYM6	0.0353982300884956	0.032345013477089
ZMYM1	0.238938053097345	0.266846361185984
SFPQ	2.6283185840708	3.12129380053908
ZMYM4	0.292035398230089	0.401617250673854
KIAA0319L	0.292035398230089	0.471698113207547
NCDN	0.0707964601769911	0.0566037735849057
PSMB2	2.61061946902655	3.09164420485175
C1orf216	0.0973451327433628	0.134770889487871
CLSPN	1.64601769911504	1.81940700808625
AGO4	0.0442477876106195	0.0700808625336927
AGO1	0.265486725663717	0.355795148247978
AGO3	0.858407079646018	1.20485175202156
ADPRHL2	0.398230088495575	0.44743935309973
TRAPPC3	1.0353982300885	1.36657681940701
MAP7D1	0.68141592920354	1.11859838274933
THRAP3	2.13274336283186	2.544474393531
SH3D21	0.00884955752212389	0.00539083557951483
EVA1B	0.0884955752212389	0.172506738544474
RP11-268J15.5	0.0176991150442478	0.0377358490566038
STK40	0.123893805309735	0.172506738544474
LSM10	1.07964601769911	1.30188679245283
OSCP1	0.0265486725663717	0.0377358490566038
MRPS15	3.25663716814159	3.65498652291105
LINC01137	0.0707964601769911	0.0808625336927224
ZC3H12A	0.141592920353982	0.207547169811321
MEAF6	0.513274336283186	0.700808625336927
SNIP1	0.0973451327433628	0.140161725067385
DNALI1	0.0176991150442478	0.0404312668463612
GNL2	0.433628318584071	0.657681940700809
C1orf109	0.31858407079646	0.285714285714286
CDCA8	0.389380530973451	0.555256064690027
EPHA10	0.0176991150442478	0.032345013477089
MANEAL	0.415929203539823	0.479784366576819
YRDC	0.256637168141593	0.479784366576819
C1orf122	1.88495575221239	1.93261455525606
MTF1	0.433628318584071	0.490566037735849
INPP5B	0.132743362831858	0.134770889487871
SF3A3	0.575221238938053	0.657681940700809
FHL3	0.274336283185841	0.196765498652291
UTP11L	0.52212389380531	0.673854447439353
RRAGC	0.274336283185841	0.398921832884097
RP5-864K19.4	0	0.00808625336927224
MYCBP	0.628318584070796	0.622641509433962
RHBDL2	0.141592920353982	0.223719676549865
AKIRIN1	0.52212389380531	0.727762803234501
NDUFS5	5.38938053097345	5.63072776280323
MACF1	1.76991150442478	2.25876010781671
RP11-69E11.4	0.0265486725663717	0.0377358490566038
PABPC4	1.53097345132743	2.15094339622642
PPIE	0.433628318584071	0.633423180592992
BMP8B	0.0973451327433628	0.0700808625336927
TRIT1	0.15929203539823	0.234501347708895
MYCL	0.0442477876106195	0.032345013477089
MFSD2A	0.0707964601769911	0.0646900269541779
CAP1	1.57522123893805	1.87061994609164
PPT1	0.495575221238938	0.649595687331536
RLF	0.150442477876106	0.188679245283019
RP1-39G22.7	0.123893805309735	0.148247978436658
ZMPSTE24	0.495575221238938	0.566037735849057
SMAP2	0.283185840707965	0.320754716981132
ZFP69B	0.0442477876106195	0.0242587601078167
ZFP69	0	0.0107816711590297
EXO5	0.0530973451327434	0.0835579514824798
ZNF684	0.0442477876106195	0.0727762803234501
RIMS3	0.106194690265487	0.132075471698113
NFYC-AS1	0.00884955752212389	0.0431266846361186
NFYC	0.353982300884956	0.460916442048518
KCNQ4	0.0353982300884956	0.0242587601078167
CITED4	0.460176991150442	0.498652291105121
CTPS1	0.47787610619469	0.377358490566038
SCMH1	0.0442477876106195	0.107816711590297
FOXO6	0.0619469026548673	0.0512129380053908
EDN2	0.00884955752212389	0.0269541778975741
HIVEP3	0.0442477876106195	0.0700808625336927
FOXJ3	0.433628318584071	0.377358490566038
RIMKLA	0.0707964601769911	0.0512129380053908
PPCS	0.663716814159292	0.827493261455526
CCDC30	0.0530973451327434	0.0431266846361186
PPIH	1.0353982300885	1.18059299191375
YBX1	6	5.99730458221024
P3H1	0.0265486725663717	0.0188679245283019
C1orf50	0.389380530973451	0.339622641509434
SVBP	0.327433628318584	0.409703504043127
ERMAP	0.0353982300884956	0.0242587601078167
RP11-342M1.3	0.0265486725663717	0.0107816711590297
ZNF691	0.0884955752212389	0.0943396226415094
SLC2A1	3.27433628318584	3.6711590296496
SLC2A1-AS1	0.15929203539823	0.153638814016173
FAM183A	0.0176991150442478	0.0485175202156334
EBNA1BP2	2.00884955752212	2.09164420485175
TMEM125	0.663716814159292	0.636118598382749
C1orf210	0.168141592920354	0.177897574123989
RP1-92O14.3	0.0442477876106195	0.0296495956873315
CDC20	0.619469026548673	0.568733153638814
ELOVL1	1.06194690265487	1.13207547169811
MED8	0.300884955752212	0.358490566037736
SZT2	0.15929203539823	0.134770889487871
HYI	0.106194690265487	0.0592991913746631
PTPRF	1.73451327433628	1.92183288409704
KDM4A	0.132743362831858	0.150943396226415
KDM4A-AS1	0.0176991150442478	0.0350404312668464
IPO13	0.0973451327433628	0.123989218328841
DPH2	0.292035398230089	0.320754716981132
ATP6V0B	3.20353982300885	3.29649595687332
B4GALT2	0.353982300884956	0.350404312668464
CCDC24	0.0442477876106195	0.091644204851752
SLC6A9	0.0176991150442478	0.102425876010782
RP5-1198O20.4	0	0.00808625336927224
DMAP1	0.185840707964602	0.245283018867925
ERI3	0.858407079646018	1.05390835579515
RNF220	0.805309734513274	0.870619946091644
TMEM53	0.115044247787611	0.137466307277628
C1orf228	0	0.0107816711590297
KIF2C	0.31858407079646	0.401617250673854
RPS8	6	6
PLK3	0.407079646017699	0.345013477088949
TCTEX1D4	0.00884955752212389	0.00808625336927224
EIF2B3	0.150442477876106	0.261455525606469
HECTD3	0.0707964601769911	0.0619946091644205
UROD	0.168141592920354	0.261455525606469
ZSWIM5	0.0442477876106195	0.032345013477089
HPDL	0.15929203539823	0.123989218328841
MUTYH	0.123893805309735	0.221024258760108
TOE1	0.221238938053097	0.280323450134771
TESK2	0.0176991150442478	0.0242587601078167
CCDC163P	0	0.00808625336927224
MMACHC	0.0442477876106195	0.0835579514824798
PRDX1	5.49557522123894	5.39622641509434
AKR1A1	1.3716814159292	1.53638814016172
NASP	2.66371681415929	2.85714285714286
CCDC17	0	0.00808625336927224
GPBP1L1	0.380530973451327	0.431266846361186
TMEM69	0.115044247787611	0.180592991913747
IPP	0.115044247787611	0.250673854447439
MAST2	0.168141592920354	0.169811320754717
PIK3R3	0.230088495575221	0.280323450134771
TSPAN1	2.2212389380531	2.59299191374663
POMGNT1	0.336283185840708	0.423180592991914
RAD54L	0.212389380530973	0.188679245283019
LRRC41	0.283185840707965	0.353099730458221
UQCRH	5.99115044247788	5.99191374663073
NSUN4	0.212389380530973	0.250673854447439
FAAH	0.106194690265487	0.16711590296496
DMBX1	0.0973451327433628	0.123989218328841
MKNK1	0.398230088495575	0.398921832884097
MOB3C	0.0619469026548673	0.0512129380053908
ATPAF1	0.469026548672566	0.54177897574124
EFCAB14	0.79646017699115	0.894878706199461
CYP4B1	0	0.0242587601078167
CYP4A22-AS1	0.0176991150442478	0.0134770889487871
LINC00853	0.0442477876106195	0.0350404312668464
PDZK1IP1	0.0619469026548673	0.0700808625336927
STIL	0.150442477876106	0.256064690026954
CMPK1	1.07964601769911	1.17250673854447
FOXD2-AS1	0.0265486725663717	0.0242587601078167
SPATA6	0.0530973451327434	0.0835579514824798
FAF1	0.752212389380531	1.01347708894879
CDKN2C	0.212389380530973	0.31266846361186
RNF11	0.31858407079646	0.326145552560647
TTC39A	0.0442477876106195	0.078167115902965
EPS15	0.309734513274336	0.309973045822102
OSBPL9	0.336283185840708	0.345013477088949
NRDC	1.11504424778761	1.57142857142857
TXNDC12	0.654867256637168	0.730458221024259
KTI12	0.150442477876106	0.115902964959569
BTF3L4	1.11504424778761	1.34770889487871
ZFYVE9	0.230088495575221	0.202156334231806
CC2D1B	0.0265486725663717	0.0700808625336927
ORC1	0.115044247787611	0.137466307277628
PRPF38A	0.920353982300885	1.09973045822102
ZCCHC11	0.336283185840708	0.409703504043127
COA7	0.566371681415929	0.560646900269542
ZYG11B	0.230088495575221	0.296495956873315
ECHDC2	0.424778761061947	0.60377358490566
SCP2	1.19469026548673	1.32345013477089
CPT2	0.0884955752212389	0.15633423180593
C1orf123	0.274336283185841	0.323450134770889
RP5-1024G6.7	0	0.00808625336927224
MAGOH	1.23008849557522	1.16711590296496
LRP8	0.371681415929204	0.455525606469003
NDC1	0.380530973451327	0.536388140161725
YIPF1	0.079646017699115	0.091644204851752
HSPB11	1.14159292035398	1.23719676549865
LRRC42	0.495575221238938	0.471698113207547
LDLRAD1	0.00884955752212389	0.00539083557951483
TMEM59	1.92920353982301	1.94878706199461
TCEANC2	0.0884955752212389	0.221024258760108
CYB5RL	0.141592920353982	0.185983827493261
MRPL37	2.07964601769911	2.36927223719677
SSBP3	0.20353982300885	0.272237196765499
ACOT11	0.168141592920354	0.22911051212938
TTC4	0.0176991150442478	0.032345013477089
PARS2	0.0707964601769911	0.078167115902965
TTC22	0.0707964601769911	0.102425876010782
DHCR24	1.89380530973451	2.24258760107817
RP11-67L3.4	0.0176991150442478	0.0134770889487871
PCSK9	0.00884955752212389	0.0134770889487871
USP24	0.265486725663717	0.30188679245283
PLPP3	0.0530973451327434	0.0646900269541779
PRKAA2	0.433628318584071	0.557951482479784
OMA1	0.0619469026548673	0.110512129380054
TACSTD2	3.5929203539823	4.23989218328841
MYSM1	0.079646017699115	0.194070080862534
JUN	2.0353982300885	2.51482479784367
FGGY	0.141592920353982	0.1455525606469
HOOK1	0.592920353982301	0.787061994609164
CYP2J2	0.0176991150442478	0.0188679245283019
RP11-776H12.1	0.0442477876106195	0.0646900269541779
NFIA	0.610619469026549	0.657681940700809
TM2D1	0.398230088495575	0.566037735849057
RP11-430G17.3	0.00884955752212389	0.0188679245283019
INADL	0.699115044247788	1.00808625336927
USP1	2.5929203539823	2.78436657681941
DOCK7	0.283185840707965	0.291105121293801
ATG4C	0.106194690265487	0.0862533692722372
FOXD3-AS1	0.0176991150442478	0.0242587601078167
ALG6	0.079646017699115	0.0673854447439353
ITGB3BP	1.11504424778761	1.09164420485175
EFCAB7	0.0353982300884956	0.0592991913746631
PGM1	0.805309734513274	0.962264150943396
ROR1	0.557522123893805	0.773584905660377
CACHD1	0.0353982300884956	0.032345013477089
RAVER2	0.221238938053097	0.202156334231806
JAK1	1.19469026548673	1.36388140161725
AK4	0.486725663716814	0.652291105121294
DNAJC6	0	0.0215633423180593
LEPROT	1	1.10512129380054
LEPR	0.0265486725663717	0.0808625336927224
WDR78	0.0176991150442478	0.0107816711590297
MIER1	1.29203539823009	1.3099730458221
SLC35D1	0.123893805309735	0.102425876010782
SERBP1	5.85840707964602	5.87870619946092
GADD45A	0.911504424778761	1.06738544474394
GNG12	0.584070796460177	0.563342318059299
WLS	0.247787610619469	0.274932614555256
DEPDC1	0.451327433628319	0.474393530997305
LRRC7	0	0.00808625336927224
LRRC40	0.123893805309735	0.123989218328841
SRSF11	3.25663716814159	3.77358490566038
ANKRD13C	0.141592920353982	0.150943396226415
HHLA3	0.00884955752212389	0.0377358490566038
CTH	0	0.00539083557951483
ZRANB2	1.00884955752212	1.20485175202156
