2186	2185
GPATCH3	0.25974025974026	0.35
NUDC	7.58441558441558	8
KDF1	0.584415584415584	0.9
TRNP1	0.025974025974026	0
SLC9A1	0.298701298701299	0.25
WDTC1	0.298701298701299	0.15
TMEM222	1.14285714285714	0.75
SYTL1	0.987012987012987	1.5
MAP3K6	0.0649350649350649	0
CD164L2	0.0909090909090909	0.25
GPR3	0.051948051948052	0
WASF2	2.24675324675325	2.15
IFI6	9.28571428571429	9.55
FAM76A	0.246753246753247	0.25
STX12	0.350649350649351	0.4
PPP1R8	0.961038961038961	0.65
RPA2	1.55844155844156	1.7
SMPDL3B	0.649350649350649	0.45
XKR8	0.0909090909090909	0.1
EYA3	0.246753246753247	0.15
DNAJC8	3.81818181818182	3.35
ATPIF1	7.80519480519481	8.1
RP5-1092A3.4	0.012987012987013	0.05
SESN2	2.32467532467532	2.1
MED18	0.207792207792208	0.15
PHACTR4	0.532467532467532	0.55
RCC1	2.28571428571429	2.35
TRNAU1AP	0.844155844155844	0.65
SNHG12	1.11688311688312	1.15
TAF12	1.31168831168831	1.5
GMEB1	0.376623376623377	0.4
YTHDF2	2.38961038961039	2.65
EPB41	0.311688311688312	0.15
SRSF4	2.54545454545455	1.75
MECR	1.03896103896104	1.05
PTPRU	0.0779220779220779	0
SDC3	0.051948051948052	0.15
PUM1	0.844155844155844	0.7
SNRNP40	1.20779220779221	1.55
ZCCHC17	1.84415584415584	1.55
SERINC2	1.53246753246753	1.45
TINAGL1	0.12987012987013	0.1
PEF1	1.20779220779221	1.2
PTP4A2	1.45454545454545	1.15
KHDRBS1	3.63636363636364	4.25
TMEM39B	0.285714285714286	0.45
KPNA6	1.11688311688312	1.4
TXLNA	0.545454545454545	0.8
CCDC28B	0.220779220779221	0.3
IQCC	0.103896103896104	0.05
TMEM234	0.12987012987013	0.25
EIF3I	7.42857142857143	7.95
HDAC1	1.62337662337662	1.75
MARCKSL1	3.23376623376623	2.5
FAM229A	0.0649350649350649	0.1
BSDC1	0.441558441558442	0.3
ZBTB8A	0.207792207792208	0.3
ZBTB8OS	1.19480519480519	1.85
RBBP4	1.75324675324675	1.8
SYNC	0.051948051948052	0
KIAA1522	0.0779220779220779	0.05
YARS	3.85714285714286	4.25
S100PBP	0.415584415584416	0.4
TMEM54	3.58441558441558	2.95
RNF19B	0.0779220779220779	0.1
AK2	4.46753246753247	4
AZIN2	0.038961038961039	0
TRIM62	0.051948051948052	0
PHC2	0.584415584415584	1.1
SMIM12	1.50649350649351	1.05
GJB3	0.662337662337662	0.35
ZMYM6	0.0649350649350649	0.1
ZMYM1	0.246753246753247	0.35
SFPQ	3.75324675324675	3.6
ZMYM4	0.415584415584416	0.35
KIAA0319L	0.376623376623377	0.2
NCDN	0.194805194805195	0.15
PSMB2	5.27272727272727	5.35
C1orf216	0.493506493506494	0.45
CLSPN	1.97402597402597	1.05
AGO4	0.038961038961039	0.1
AGO1	0.220779220779221	0.25
AGO3	0.480519480519481	0.8
ADPRHL2	1.51948051948052	1.55
TRAPPC3	3.84415584415584	4
MAP7D1	0.779220779220779	0.9
THRAP3	5.38961038961039	7.1
SH3D21	0.051948051948052	0.05
EVA1B	0.818181818181818	0.85
STK40	0.636363636363636	0.6
LSM10	1.46753246753247	1.75
OSCP1	0.12987012987013	0.1
MRPS15	6.25974025974026	6.05
LINC01137	0.0649350649350649	0.15
ZC3H12A	0.103896103896104	0.05
MEAF6	2.02597402597403	2.6
SNIP1	0.155844155844156	0.15
GNL2	1.05194805194805	1.25
C1orf109	0.454545454545455	0.75
CDCA8	0.935064935064935	1
YRDC	0.12987012987013	0.2
C1orf122	1.80519480519481	1.4
MTF1	0.493506493506494	0.4
INPP5B	0.0909090909090909	0.1
SF3A3	1.44155844155844	1.85
FHL3	0.558441558441558	0.55
UTP11L	1.83116883116883	1.45
RRAGC	1.02597402597403	0.75
RP5-864K19.4	0.155844155844156	0.2
MYCBP	0.272727272727273	0.4
AKIRIN1	0.948051948051948	0.75
NDUFS5	8.20779220779221	8.9
MACF1	1.09090909090909	1
PABPC4	0.545454545454545	0.45
PPIE	2.03896103896104	1.95
BMP8B	0.012987012987013	0
TRIT1	0.519480519480519	0.6
MYCL	0.0909090909090909	0
MFSD2A	0.233766233766234	0
CAP1	3.90909090909091	3.9
PPT1	0.844155844155844	0.95
RLF	0.194805194805195	0.25
RP1-39G22.7	0.103896103896104	0.1
ZMPSTE24	0.636363636363636	0.85
SMAP2	0.350649350649351	0.35
ZFP69B	0.181818181818182	0.25
ZFP69	0.0909090909090909	0.1
EXO5	0.0909090909090909	0.1
ZNF684	0.038961038961039	0.05
RIMS3	0.025974025974026	0.05
NFYC	0.506493506493506	0.55
KCNQ4	0.051948051948052	0
CTPS1	1.23376623376623	1.2
SCMH1	0.194805194805195	0.3
FOXJ3	0.350649350649351	0.55
PPCS	1.14285714285714	1.4
CCDC30	0.025974025974026	0.05
PPIH	1.98701298701299	1.85
YBX1	9.96103896103896	10
P3H1	0.116883116883117	0.1
C1orf50	0.909090909090909	0.45
SVBP	0.311688311688312	0.35
ERMAP	0.051948051948052	0.05
ZNF691	0.142857142857143	0.2
SLC2A1	0.168831168831169	0.2
EBNA1BP2	3.71428571428571	3.4
TMEM125	0.220779220779221	0.55
C1orf210	0.103896103896104	0.05
RP1-92O14.3	0.194805194805195	0.1
CDC20	4.25974025974026	3.8
ELOVL1	2.05194805194805	1.85
MED8	1.46753246753247	2.1
SZT2	0.181818181818182	0.25
HYI	0.688311688311688	0.4
PTPRF	0.87012987012987	0.9
KDM4A	0.272727272727273	0.35
ST3GAL3	0.0909090909090909	0
IPO13	0.181818181818182	0.35
DPH2	0.532467532467532	0.55
ATP6V0B	7.61038961038961	7.15
B4GALT2	0.285714285714286	0.3
CCDC24	0.181818181818182	0.15
SLC6A9	0.311688311688312	0.25
DMAP1	0.831168831168831	0.6
ERI3	1.92207792207792	1.85
RNF220	1.35064935064935	1.4
TMEM53	0.285714285714286	0.3
KIF2C	1.25974025974026	1.1
RPS8	10	10
BEST4	0.142857142857143	0.4
PLK3	0.61038961038961	0.85
EIF2B3	0.506493506493506	0.75
HECTD3	0.207792207792208	0.4
UROD	2.57142857142857	3.8
HPDL	0.25974025974026	0.15
MUTYH	0.493506493506494	0.4
TOE1	0.311688311688312	0.25
TESK2	0.0649350649350649	0.05
CCDC163P	0.103896103896104	0.05
MMACHC	0.038961038961039	0.15
PRDX1	9.02597402597403	8.55
AKR1A1	3.32467532467532	3.35
NASP	6.38961038961039	7.3
GPBP1L1	0.662337662337662	0.4
TMEM69	0.480519480519481	0.55
IPP	0.116883116883117	0.25
MAST2	0.233766233766234	0.25
POMGNT1	0.688311688311688	0.35
RAD54L	0.116883116883117	0.45
LRRC41	0.363636363636364	0.3
UQCRH	9.88311688311688	10
NSUN4	0.337662337662338	0.5
FAAH	0.168831168831169	0.2
MKNK1	0.467532467532468	0.6
MOB3C	0.0779220779220779	0.05
ATPAF1	1.22077922077922	1.15
EFCAB14	0.38961038961039	0.3
STIL	0.168831168831169	0.15
CMPK1	0.779220779220779	0.8
FOXD2-AS1	0.12987012987013	0.15
SPATA6	0.0909090909090909	0.15
FAF1	0.337662337662338	0.2
CDKN2C	0.194805194805195	0.15
RNF11	0.701298701298701	1.05
TTC39A	0.0649350649350649	0
EPS15	0.207792207792208	0.05
OSBPL9	0.38961038961039	0.6
NRDC	0.61038961038961	1
TXNDC12	2.20779220779221	2.55
KTI12	0.207792207792208	0.35
BTF3L4	3.61038961038961	3.75
ZFYVE9	0.142857142857143	0.05
CC2D1B	0.155844155844156	0.15
ORC1	0.0779220779220779	0.15
PRPF38A	1.2987012987013	1.15
ZCCHC11	0.792207792207792	1.2
COA7	0.649350649350649	0.8
ZYG11B	0.12987012987013	0.2
ECHDC2	0.662337662337662	0.65
SCP2	0.87012987012987	0.55
CPT2	0.376623376623377	0.3
C1orf123	0.805194805194805	1.25
MAGOH	3.61038961038961	3.45
RP5-1024G6.5	0.0779220779220779	0
LRP8	0.038961038961039	0
NDC1	0.311688311688312	0.3
YIPF1	0.480519480519481	0.3
HSPB11	2	1.8
LRRC42	1.1038961038961	0.85
TMEM59	3.77922077922078	3.4
TCEANC2	0.168831168831169	0.15
CYB5RL	0.0909090909090909	0.05
MRPL37	4.80519480519481	4.55
SSBP3	0.025974025974026	0
TTC4	0.0909090909090909	0.1
PARS2	0.168831168831169	0.15
TTC22	0.0649350649350649	0.05
DHCR24	1.25974025974026	1.8
RP11-67L3.4	0.025974025974026	0.15
TMEM61	0.051948051948052	0.1
PCSK9	0.103896103896104	0.15
USP24	0.181818181818182	0.35
OMA1	0.0779220779220779	0.1
TACSTD2	1.03896103896104	0.55
MYSM1	0.181818181818182	0.2
JUN	5.72727272727273	5.7
FGGY	0.103896103896104	0.15
HOOK1	0.597402597402597	0.6
CYP2J2	0.0649350649350649	0
RP11-776H12.1	0.0649350649350649	0.05
NFIA	0.12987012987013	0.05
TM2D1	0.636363636363636	0.6
INADL	0.311688311688312	0.35
USP1	3	3
DOCK7	0.155844155844156	0.1
ATG4C	0.168831168831169	0.25
ALG6	0.181818181818182	0.35
ITGB3BP	1.51948051948052	1.6
EFCAB7	0.0779220779220779	0.05
PGM1	0.688311688311688	0.55
RAVER2	0.051948051948052	0.05
JAK1	1.24675324675325	1.05
AK4	0.207792207792208	0.2
LEPROT	0.844155844155844	0.9
LEPR	0.0909090909090909	0.1
WDR78	0.038961038961039	0.05
MIER1	1.23376623376623	1.9
SLC35D1	0.103896103896104	0.1
SERBP1	9.50649350649351	9.75
GADD45A	5.5974025974026	5.95
GNG12	1.37662337662338	1.85
DIRAS3	1.24675324675325	2.05
WLS	0.935064935064935	0.85
DEPDC1	0.818181818181818	0.9
RP4-694A7.2	0.12987012987013	0.1
LRRC40	0.311688311688312	0.25
SRSF11	6.74025974025974	7.65
ANKRD13C	0.12987012987013	0.2
HHLA3	0.428571428571429	0.55
CTH	0.220779220779221	0.3
ZRANB2	2.07792207792208	2.2
FPGT	0.051948051948052	0.05
CRYZ	0.714285714285714	1.3
TYW3	2.35064935064935	2.35
ACADM	1.01298701298701	0.7
RABGGTB	1.32467532467532	1.45
ST6GALNAC3	0.012987012987013	0.1
PIGK	0.623376623376623	0.75
AK5	5.57142857142857	7.1
ZZZ3	0.272727272727273	0.4
USP33	0.597402597402597	0.8
FAM73A	0.38961038961039	0.5
FUBP1	1.1038961038961	1.2
DNAJB4	0.12987012987013	0.1
GIPC2	0.285714285714286	0.3
RP11-386I14.4	0.142857142857143	0.05
IFI44L	0.116883116883117	0
IFI44	0.12987012987013	0.05
TTLL7	0.558441558441558	0.35
RPF1	1.74025974025974	2.15
GNG5	5.03896103896104	5.6
CTBS	0.233766233766234	0.35
SSX2IP	0.467532467532468	0.25
MCOLN3	1.24675324675325	1.15
SYDE2	0.0909090909090909	0.2
C1orf52	0.922077922077922	1.05
BCL10	0.753246753246753	0.65
RP11-131L23.1	0.025974025974026	0.05
DDAH1	0.246753246753247	0.3
CYR61	3.38961038961039	3.15
ZNHIT6	0.636363636363636	0.7
ODF2L	1.38961038961039	1.25
SH3GLB1	2.4025974025974	2.2
SEP15	1.53246753246753	2.35
HS2ST1	0.181818181818182	0.25
LMO4	1.07792207792208	0.95
PKN2	0.909090909090909	1.3
GTF2B	0.571428571428571	0.7
CCBL2	0.896103896103896	0.9
RBMXL1	0.298701298701299	0.3
GBP3	0.0649350649350649	0.2
LRRC8B	0.168831168831169	0.2
LRRC8C	0.155844155844156	0.25
LRRC8D	0.337662337662338	0.2
ZNF326	0.974025974025974	1.4
ZNF644	0.753246753246753	0.9
CDC7	0.0909090909090909	0.15
EPHX4	0.0909090909090909	0.05
GLMN	0.155844155844156	0.15
RPAP2	0.415584415584416	0.9
EVI5	0.376623376623377	0.5
RPL5	10	10
FAM69A	0.051948051948052	0.05
MTF2	0.61038961038961	1
TMED5	0.792207792207792	0.85
CCDC18	0.363636363636364	0.15
DR1	0.935064935064935	0.5
FNBP1L	0.545454545454545	0.35
BCAR3	0.38961038961039	0.45
DNTTIP2	1.22077922077922	1.3
GCLM	1.14285714285714	1.3
ARHGAP29	9.63636363636364	9.55
RP11-148B18.1	0.038961038961039	0.2
ABCD3	0.207792207792208	0.2
F3	0.142857142857143	0.05
SLC44A3	0.155844155844156	0.25
CNN3	1.80519480519481	2
RP4-639F20.1	0.051948051948052	0
ALG14	0.0779220779220779	0.25
TMEM56	0.246753246753247	0.1
PTBP2	0.116883116883117	0
SNX7	0.532467532467532	0.45
AGL	0.480519480519481	0.35
SLC35A3	0.25974025974026	0.25
MFSD14A	0.116883116883117	0.4
SASS6	0.792207792207792	0.7
TRMT13	0.298701298701299	0.15
DBT	0.12987012987013	0.15
RTCA	1.98701298701299	2.15
EXTL2	0.688311688311688	0.85
RP4-549L20.3	0.012987012987013	0.1
SLC30A7	0.298701298701299	0.25
DPH5	1.18181818181818	1.55
RP11-421L21.3	0.181818181818182	0.2
RNPC3	0.246753246753247	0.15
PRMT6	0.207792207792208	0.05
SLC25A24	0.298701298701299	0.25
HENMT1	0.207792207792208	0.15
PRPF38B	2.01298701298701	2
STXBP3	0.324675324675325	0.3
GPSM2	0.350649350649351	0.4
CLCC1	0.25974025974026	0.15
WDR47	0.051948051948052	0
TAF13	0.376623376623377	0.5
RP5-1065J22.8	0.0649350649350649	0
TMEM167B	0.285714285714286	0.35
SARS	8.42857142857143	9.25
PSRC1	0.480519480519481	0.45
SORT1	0.285714285714286	0.35
PSMA5	3.31168831168831	2.9
ATXN7L2	0.012987012987013	0.05
CYB561D1	0.038961038961039	0.1
GNAI3	2.20779220779221	1.95
AMPD2	0.194805194805195	0.3
GSTM4	0.805194805194805	0.35
GSTM3	2.28571428571429	1.9
AHCYL1	1.32467532467532	0.95
STRIP1	0.12987012987013	0.05
RP4-773N10.4	0.025974025974026	0
KCNC4	0.103896103896104	0.05
RBM15	0.103896103896104	0
LAMTOR5	5.01298701298701	6.5
DRAM2	0.597402597402597	0.5
CEPT1	0.311688311688312	0.4
DENND2D	0.207792207792208	0.3
WDR77	0.766233766233766	1.1
ATP5F1	6.98701298701299	7.9
RAP1A	0.597402597402597	0.65
FAM212B	0.272727272727273	0.2
FAM212B-AS1	0.0909090909090909	0.1
DDX20	0.116883116883117	0.05
CTTNBP2NL	0.467532467532468	0.4
WNT2B	0.025974025974026	0
ST7L	0.454545454545455	0.35
CAPZA1	2.06493506493507	2.3
MOV10	0.493506493506494	0.6
RHOC	5.12987012987013	5.75
PPM1J	0.285714285714286	0.35
LINC01356	0.0649350649350649	0.05
RP3-522D1.1	0.311688311688312	0.15
SLC16A1	0.831168831168831	1.15
SLC16A1-AS1	0.467532467532468	0.85
LRIG2	0.038961038961039	0
MAGI3	0.285714285714286	0.2
PHTF1	0.311688311688312	0.15
RSBN1	0.649350649350649	0.55
AP4B1	0.0779220779220779	0.1
DCLRE1B	0.12987012987013	0.05
HIPK1	0.220779220779221	0.4
TRIM33	0.38961038961039	0.75
BCAS2	2.09090909090909	1.95
DENND2C	0.0779220779220779	0
NRAS	0.532467532467532	0.3
CSDE1	2.68831168831169	2.6
SIKE1	0.935064935064935	1.35
VANGL1	0.168831168831169	0.15
SLC22A15	0.038961038961039	0
ATP1A1	1.74025974025974	1.85
CD58	0.337662337662338	0.3
PTGFRN	0.155844155844156	0.1
TTF2	0.597402597402597	0.45
MAN1A2	0.727272727272727	0.55
GDAP2	0.311688311688312	0.1
WDR3	0.597402597402597	0.45
WARS2	0.272727272727273	0.15
RP11-418J17.1	0.051948051948052	0.05
PHGDH	8.06493506493507	8.2
NOTCH2	0.25974025974026	0.3
SEC22B	0.558441558441558	1.05
LINC00623	0.116883116883117	0
SRGAP2C	0.155844155844156	0.2
FAM72C	0.0649350649350649	0
NBPF15	0.0649350649350649	0.1
SRGAP2B	0.233766233766234	0.2
FAM72D	0.168831168831169	0.1
CH17-373J23.1	0.0649350649350649	0.05
NBPF20	0.0779220779220779	0.2
GPR89A	0.155844155844156	0.35
RNF115	0.623376623376623	0.9
POLR3C	0.441558441558442	0.5
NUDT17	0.0779220779220779	0.15
PIAS3	0.272727272727273	0.1
PEX11B	0.441558441558442	0.45
RBM8A	7.71428571428571	7.75
LIX1L	0.207792207792208	0.2
POLR3GL	0.792207792207792	0.9
TXNIP	0.181818181818182	0.5
NOTCH2NL	0.025974025974026	0.15
NBPF12	0.0909090909090909	0.1
PRKAB2	0.350649350649351	0.55
RP11-337C18.8	0.103896103896104	0.05
CHD1L	0.675324675324675	0.5
LINC00624	0.038961038961039	0
BCL9	0.0909090909090909	0.05
ACP6	0.285714285714286	0.05
GPR89B	0.0909090909090909	0.05
NBPF11	0.012987012987013	0.05
LINC01138	0.0779220779220779	0.05
AC245100.1	0.051948051948052	0.15
NBPF14	0.116883116883117	0.1
PDE4DIP	0.12987012987013	0.2
CH17-189H20.1	0.597402597402597	0.35
NBPF19	0.0779220779220779	0.15
LINC00869	0.103896103896104	0.1
HIST2H2BE	0.155844155844156	0.2
RP11-196G18.23	0.0779220779220779	0.1
HIST2H2AC	0.701298701298701	1.25
BOLA1	0.532467532467532	0.45
SF3B4	1.16883116883117	1.2
MTMR11	0.038961038961039	0.05
OTUD7B	0.220779220779221	0.15
VPS45	0.142857142857143	0.15
PLEKHO1	0.220779220779221	0.1
ANP32E	1.67532467532468	1.8
APH1A	1.71428571428571	2.6
MRPS21	7.88311688311688	8.6
PRPF3	0.454545454545455	0.55
RPRD2	0.220779220779221	0.2
TARS2	0.350649350649351	0.35
FALEC	0.051948051948052	0
MCL1	2.48051948051948	2.65
ENSA	3.62337662337662	4.15
GOLPH3L	0.220779220779221	0.45
ARNT	0.168831168831169	0.15
SETDB1	0.25974025974026	0.3
CERS2	0.493506493506494	0.2
PRUNE	0.103896103896104	0.05
C1orf56	0.194805194805195	0.05
CDC42SE1	0.883116883116883	0.75
MLLT11	0.025974025974026	0
GABPB2	0.12987012987013	0.05
SEMA6C	0.025974025974026	0
SCNM1	1.12987012987013	1.15
LYSMD1	0.051948051948052	0
VPS72	0.701298701298701	0.7
PIP5K1A	0.38961038961039	0.45
PSMD4	4.03896103896104	4.3
RP11-126K1.2	0.142857142857143	0.1
ZNF687	0.246753246753247	0.4
PI4KB	0.467532467532468	0.3
RFX5	0.220779220779221	0.3
RP11-126K1.6	0.051948051948052	0.05
PSMB4	2.97402597402597	4.4
POGZ	0.558441558441558	0.55
SNX27	0.38961038961039	0.6
MRPL9	2.05194805194805	2.1
OAZ3	0.103896103896104	0.05
TDRKH	0.0649350649350649	0
