2154	2153	2155
CTNNBIP1	1.09403254972875	1.0952380952381	3
LZIC	1.21157323688969	0.523809523809524	3.5
NMNAT1	0.207956600361664	0.19047619047619	0
UBE4B	0.386980108499096	0.404761904761905	0
KIF1B	0.320072332730561	0.142857142857143	0
PGD	1.90777576853526	1.04761904761905	1
RP4-736L20.3	0.0180831826401447	0	0
APITD1-CORT	0.0289330922242315	0.0238095238095238	0
APITD1	2.05424954792043	2.04761904761905	4.5
DFFA	1.98915009041591	1.35714285714286	0.5
PEX14	0.247739602169982	0.261904761904762	0.5
CASZ1	0.341772151898734	0.142857142857143	0
TARDBP	1.32911392405063	0.976190476190476	0.5
SRM	11.8824593128391	11.6190476190476	8
EXOSC10	0.301989150090416	0.19047619047619	0
RP4-635E18.6	0.0922242314647378	0.0238095238095238	0
MTOR	0.499095840867993	0.285714285714286	0.5
UBIAD1	0.66003616636528	0.5	0
FBXO6	0.0108499095840868	0	0
MAD2L2	1.76672694394213	1.52380952380952	1.5
AGTRAP	1.63110307414105	1.23809523809524	3.5
MTHFR	0.244122965641953	0.19047619047619	0
CLCN6	0.112115732368897	0	0.5
KIAA2013	1.66546112115732	1	2
PLOD1	1.43037974683544	0.904761904761905	0.5
MFN2	0.461121157323689	0.428571428571429	0
MIIP	0.634719710669078	0.571428571428571	1
TNFRSF1B	0.873417721518987	0.69047619047619	0.5
VPS13D	0.0904159132007233	0.142857142857143	0
DHRS3	0.0741410488245931	0.0476190476190476	0
PRDM2	0.18625678119349	0.261904761904762	0
KAZN	0.330922242314647	0.214285714285714	0.5
TMEM51-AS1	0.0126582278481013	0	0.5
TMEM51	0.817359855334539	0.833333333333333	1
FHAD1	0.15370705244123	0.119047619047619	0.5
EFHD2	3.29656419529837	2.5952380952381	1
CASP9	0.0669077757685353	0.119047619047619	0
DNAJC16	0.231464737793852	0.261904761904762	0
AGMAT	1.4629294755877	1.5	0.5
DDI2	0.412296564195298	0.238095238095238	0.5
PLEKHM2	0.258589511754069	0.19047619047619	0
TMEM82	0.0253164556962025	0	0
FBLIM1	1.01084990958409	0.761904761904762	0.5
UQCRHL	0.350813743218806	0.19047619047619	0.5
FLJ37453	0.273056057866184	0.214285714285714	0
SPEN	0.513562386980108	0.595238095238095	0.5
ZBTB17	0.166365280289331	0.142857142857143	0
EPHA2	2.90235081374322	1.95238095238095	1.5
RP11-276H7.2	0.0307414104882459	0	0
RP11-276H7.3	0.0198915009041591	0	0
ARHGEF19	0.211573236889693	0.238095238095238	0.5
RSG1	0.124773960216998	0.119047619047619	0
FBXO42	0.244122965641953	0.30952380952381	0
SZRD1	3.12296564195298	2.71428571428571	3.5
NECAP2	0.459312839059675	0.404761904761905	0
RP4-798A10.7	0.081374321880651	0.0714285714285714	0
NBPF1	0.594936708860759	0.452380952380952	0.5
CROCC	0.0560578661844485	0.0714285714285714	0
RP11-108M9.4	0.529837251356239	0.452380952380952	1
ATP13A2	0.752260397830018	0.642857142857143	0
SDHB	4.43580470162749	3.66666666666667	4.5
PADI2	0.00723327305605787	0	0
PADI1	0.0687160940325497	0.0952380952380952	0
RCC2	1.39059674502712	1.14285714285714	0.5
ARHGEF10L	0.0506329113924051	0	0
ACTL8	0.455696202531646	0.404761904761905	0.5
KLHDC7A	0.0108499095840868	0.0238095238095238	0
ALDH4A1	0.403254972875226	0.333333333333333	0
IFFO2	0.383363471971067	0.333333333333333	0
UBR4	3.08679927667269	2.35714285714286	4.5
RP1-43E13.2	0.0361663652802893	0.0238095238095238	0
EMC1	0.470162748643761	0.285714285714286	0.5
MRTO4	2.89330922242315	1.80952380952381	3
AKR7A3	0.918625678119349	0.880952380952381	0
AKR7A2	3.91139240506329	3	4
PQLC2	0.38878842676311	0.333333333333333	0
CAPZB	5.77576853526221	4.33333333333333	8.5
MINOS1	11.7576853526221	10.7380952380952	12.5
NBL1	7.38155515370705	5.90476190476191	8.5
TMCO4	0.146473779385172	0.166666666666667	0
OTUD3	0.206148282097649	0.0952380952380952	0
PLA2G2A	0.249547920433996	0.30952380952381	0
PLA2G2F	0.497287522603978	0.595238095238095	0.5
UBXN10-AS1	0.370705244122966	0.357142857142857	0.5
UBXN10	0.274864376130199	0.166666666666667	0
CAMK2N1	4.30198915009042	3.02380952380952	5.5
MUL1	0.410488245931284	0.404761904761905	0
CDA	0.0180831826401447	0	0
PINK1	0.566003616636528	0.476190476190476	2
PINK1-AS	0.0216998191681736	0.0476190476190476	0.5
DDOST	4.14285714285714	2.52380952380952	2
HP1BP3	1.8245931283906	1	3
EIF4G3	0.629294755877034	0.285714285714286	1
ECE1	0.768535262206148	0.642857142857143	0
NBPF3	0.0054249547920434	0	0
RAP1GAP	0.247739602169982	0.261904761904762	0.5
USP48	1.10307414104882	0.738095238095238	2.5
HSPG2	0.316455696202532	0.19047619047619	0.5
RP1-224A6.3	0.0162748643761302	0	0
LINC00339	0.137432188065099	0.166666666666667	0
CDC42	5.40144665461121	3.35714285714286	0.5
ZBTB40	0.108499095840868	0.166666666666667	0
EPHB2	1.19891500904159	1	0.5
KDM1A	0.878842676311031	0.666666666666667	0
LUZP1	1.09764918625678	0.785714285714286	0
HTR1D	0.0687160940325497	0.0238095238095238	0
LINC01355	0.0325497287522604	0	0
HNRNPR	3.22242314647378	1.97619047619048	2.5
ZNF436	0.0470162748643761	0.0238095238095238	0
ZNF436-AS1	0.157323688969259	0.166666666666667	0.5
TCEA3	0.0994575045207957	0.0952380952380952	1
E2F2	0.251356238698011	0.19047619047619	0
ID3	0.198915009041591	0.214285714285714	0
RPL11	13.9746835443038	14	14
TCEB3	1.20614828209765	0.571428571428571	1.5
TCEB3-AS1	0.211573236889693	0.19047619047619	0
PITHD1	1.50090415913201	1.54761904761905	4.5
LYPLA2	1.67811934900542	1.16666666666667	0
GALE	1.86799276672694	1.21428571428571	1.5
HMGCL	0.759493670886076	0.547619047619048	1
FUCA1	0.79746835443038	0.619047619047619	0
PNRC2	1.57142857142857	1.26190476190476	3.5
SRSF10	3.41772151898734	3.04761904761905	4.5
IL22RA1	0.133815551537071	0.19047619047619	0
IFNLR1	0.141048824593128	0.0476190476190476	0
GRHL3	0.0669077757685353	0	0
STPG1	0.301989150090416	0.238095238095238	0
NIPAL3	0.428571428571429	0.30952380952381	1.5
RCAN3	0.244122965641953	0.238095238095238	0
RP4-594I10.3	0.0253164556962025	0	0
NCMAP	0.0253164556962025	0.0238095238095238	0.5
SRRM1	4.39240506329114	4.45238095238095	4
CLIC4	0.141048824593128	0.142857142857143	0.5
SYF2	1.51537070524412	1.42857142857143	2
RSRP1	0.301989150090416	0.333333333333333	0.5
RP3-465N24.6	0.0108499095840868	0	0
TMEM50A	2.85895117540687	2.04761904761905	4.5
TMEM57	0.432188065099458	0.238095238095238	0.5
LDLRAP1	0.479204339963834	0.5	0.5
RP11-70P17.1	0.0162748643761302	0	0
SEPN1	0.835443037974684	1.02380952380952	0.5
RP1-317E23.3	0.0144665461121157	0	0
MTFR1L	0.406871609403255	0.357142857142857	0
AUNIP	0.282097649186257	0.30952380952381	0.5
PAQR7	0.0741410488245931	0.0476190476190476	0
STMN1	3.40687160940326	2.5952380952381	8
PAFAH2	0.227848101265823	0.0952380952380952	0
PDIK1L	0.103074141048825	0.0952380952380952	0
RP11-96L14.7	0.0198915009041591	0.0238095238095238	0
ZNF593	8.46473779385172	7.30952380952381	9
CNKSR1	0.211573236889693	0.142857142857143	0
CEP85	0.164556962025316	0.238095238095238	0.5
SH3BGRL3	12.376130198915	11.1428571428571	10
UBXN11	0.2875226039783	0.166666666666667	0
AIM1L	0.231464737793852	0.119047619047619	0
DHDDS	0.564195298372514	0.261904761904762	0
HMGN2	13.2151898734177	13.5952380952381	14
RPS6KA1	0.900542495479204	0.69047619047619	1.5
ARID1A	0.705244122965642	0.738095238095238	0
PIGV	0.220614828209765	0.214285714285714	0
ZDHHC18	0.150090415913201	0.0714285714285714	0
SFN	3.20614828209765	2	0.5
GPN2	0.38878842676311	0.0952380952380952	0
GPATCH3	0.144665461121157	0.142857142857143	0
NUDC	4.24773960216998	2.92857142857143	2
KDF1	1.29656419529837	1.11904761904762	1
TRNP1	0.459312839059675	0.404761904761905	0
FAM46B	0.251356238698011	0.142857142857143	0
SLC9A1	0.468354430379747	0.238095238095238	0.5
WDTC1	0.269439421338156	0.30952380952381	0
TMEM222	1.24593128390597	1.11904761904762	3
SYTL1	0.336347197106691	0.30952380952381	0
MAP3K6	0.0849909584086799	0.0238095238095238	0
CD164L2	0.0289330922242315	0.0476190476190476	0
GPR3	0.0886075949367089	0.142857142857143	0
WASF2	3.21157323688969	2.76190476190476	5.5
AHDC1	0.256781193490054	0.214285714285714	0
IFI6	0.213381555153707	0.214285714285714	0
FAM76A	0.301989150090416	0.357142857142857	1
STX12	0.385171790235081	0.214285714285714	0
PPP1R8	0.880650994575045	0.642857142857143	0.5
RPA2	1.02350813743219	1	1.5
SMPDL3B	0.37251356238698	0.285714285714286	0
XKR8	0.235081374321881	0.214285714285714	0
EYA3	0.294755877034358	0.142857142857143	0
DNAJC8	2.97830018083183	1.88095238095238	2
ATPIF1	11.9403254972875	11.3571428571429	9.5
RP5-1092A3.4	0.0198915009041591	0	0
SESN2	0.260397830018083	0.214285714285714	0.5
MED18	0.133815551537071	0.119047619047619	0
PHACTR4	0.667269439421338	0.69047619047619	2
RCC1	1.50090415913201	1.04761904761905	2
TRNAU1AP	0.499095840867993	0.404761904761905	1.5
SNHG12	0.289330922242315	0.214285714285714	0.5
TAF12	2.62025316455696	1.54761904761905	3
RP11-442N24__B.1	0.0289330922242315	0.0238095238095238	0
GMEB1	0.245931283905967	0.285714285714286	0
YTHDF2	2.0506329113924	1.21428571428571	3.5
EPB41	0.283905967450271	0.19047619047619	0
SRSF4	1.54249547920434	1.45238095238095	0
MECR	0.629294755877034	0.714285714285714	0
MATN1-AS1	0.0162748643761302	0.0238095238095238	0
SDC3	0.301989150090416	0.333333333333333	0
PUM1	0.687160940325497	0.642857142857143	0.5
SNRNP40	1.35804701627486	1.11904761904762	3
ZCCHC17	2.0126582278481	1.83333333333333	3
SERINC2	3.45750452079566	2.38095238095238	0.5
RP11-73M7.1	0.0144665461121157	0	0
TINAGL1	3.14828209764919	2.30952380952381	1.5
PEF1	1.58589511754069	1	1
COL16A1	0.141048824593128	0.0714285714285714	0
SPOCD1	0.00723327305605787	0	0
PTP4A2	8.69258589511754	7.73809523809524	10.5
KHDRBS1	3.51717902350814	2.52380952380952	6
RP11-277A4.4	0.0108499095840868	0.0714285714285714	0
TMEM39B	0.52622061482821	0.547619047619048	1
KPNA6	1.01808318264014	0.619047619047619	0.5
TXLNA	0.755877034358047	0.5	0.5
CCDC28B	0.390596745027125	0.285714285714286	0
IQCC	0.0958408679927667	0.0952380952380952	0
TMEM234	0.499095840867993	0.19047619047619	0
EIF3I	4.90596745027125	3.5	2
LCK	0.0198915009041591	0	0
HDAC1	2.26582278481013	1.73809523809524	2
MARCKSL1	12.1971066907776	12.2142857142857	9
TSSK3	0.0108499095840868	0	0
FAM229A	0.171790235081374	0.119047619047619	0
BSDC1	0.430379746835443	0.261904761904762	0.5
ZBTB8A	0.112115732368897	0.119047619047619	0
ZBTB8OS	0.777576853526221	0.571428571428571	1.5
RBBP4	1.54792043399638	1.14285714285714	2.5
SYNC	0.226039783001808	0.214285714285714	0
RP11-114B7.6	0.0144665461121157	0	0.5
KIAA1522	0.956600361663653	0.761904761904762	1
YARS	2.08318264014467	1.83333333333333	2.5
S100PBP	0.265822784810127	0.19047619047619	0.5
HPCA	0.0126582278481013	0	0.5
TMEM54	8.99276672694394	6.92857142857143	10.5
RNF19B	0.135623869801085	0.119047619047619	0
AK2	4.17359855334539	3.02380952380952	2.5
TRIM62	0.0397830018083183	0	0
ZNF362	0.0397830018083183	0.0714285714285714	0
PHC2	0.529837251356239	0.357142857142857	0.5
RP11-415J8.5	0.0397830018083183	0.0714285714285714	0
SMIM12	3.41952983725136	3.11904761904762	2
GJB5	0.027124773960217	0	0
GJB4	0.0216998191681736	0	0
GJB3	0.72875226039783	0.5	0
ZMYM6	0.0759493670886076	0.0476190476190476	0
ZMYM1	0.0777576853526221	0.0476190476190476	0
SFPQ	3.88065099457505	2.52380952380952	3.5
ZMYM4	0.0759493670886076	0.0714285714285714	0
KIAA0319L	0.403254972875226	0.30952380952381	0.5
NCDN	0.222423146473779	0.19047619047619	0
PSMB2	6.37613019891501	4.73809523809524	5.5
C1orf216	0.0307414104882459	0	0
CLSPN	1.6871609403255	1.88095238095238	4
AGO4	0.0126582278481013	0.119047619047619	0
AGO1	0.305605786618445	0.19047619047619	0
AGO3	0.316455696202532	0.333333333333333	0.5
ADPRHL2	0.770343580470163	0.5	2
TRAPPC3	3.54792043399638	3.14285714285714	4.5
MAP7D1	0.981916817359855	0.761904761904762	1
THRAP3	2.13019891500904	1.88095238095238	0.5
SH3D21	0.0108499095840868	0.0476190476190476	0
RP11-268J15.5	0.0144665461121157	0.0238095238095238	0
STK40	0.596745027124774	0.571428571428571	0
LSM10	4.22784810126582	2.71428571428571	3
OSCP1	0.197106690777577	0.166666666666667	0
MRPS15	9.82820976491863	8.57142857142857	11
LINC01137	0.244122965641953	0.0952380952380952	0.5
ZC3H12A	0.2875226039783	0.261904761904762	0
MEAF6	2.42314647377939	2.0952380952381	2
SNIP1	0.113924050632911	0.0476190476190476	0
GNL2	0.989150090415913	0.80952380952381	0.5
C1orf109	0.486437613019892	0.452380952380952	0
CDCA8	0.688969258589512	0.30952380952381	1.5
EPHA10	0.0361663652802893	0	0
MANEAL	0.273056057866184	0.166666666666667	0
YRDC	1.79204339963834	1.38095238095238	2.5
C1orf122	9.70343580470163	8.26190476190476	6.5
MTF1	0.470162748643761	0.285714285714286	0
INPP5B	0.113924050632911	0.142857142857143	0
SF3A3	1.26943942133816	1.30952380952381	1.5
UTP11L	0.806509945750452	0.619047619047619	0
RRAGC	0.86618444846293	0.833333333333333	1
RP5-864K19.4	0.0958408679927667	0.0476190476190476	0.5
MYCBP	0.949367088607595	0.714285714285714	1
RHBDL2	0.081374321880651	0.0238095238095238	0
AKIRIN1	1.33996383363472	0.928571428571429	2
NDUFS5	12.1175406871609	11.7380952380952	10.5
MACF1	0.936708860759494	0.833333333333333	1
PABPC4	1.73960216998192	1.69047619047619	5.5
PPIE	0.598553345388788	0.547619047619048	1.5
BMP8B	0.0307414104882459	0.0476190476190476	0
TRIT1	0.394213381555154	0.380952380952381	0.5
MYCL	0.113924050632911	0.0714285714285714	0.5
MFSD2A	0.403254972875226	0.285714285714286	0.5
CAP1	3.22061482820977	2.11904761904762	2.5
PPT1	1.27848101265823	0.928571428571429	0.5
RLF	0.0976491862567812	0.0238095238095238	0
RP1-39G22.7	0.368896925858951	0.428571428571429	0
ZMPSTE24	0.779385171790235	0.714285714285714	1
SMAP2	0.450271247739602	0.142857142857143	0.5
ZNF684	0.0669077757685353	0.0238095238095238	0
RIMS3	0.00904159132007233	0	0
NFYC-AS1	0.0379746835443038	0	0
NFYC	0.81374321880651	0.595238095238095	2
KCNQ4	0.0343580470162749	0.0476190476190476	0
CITED4	0.976491862567812	0.714285714285714	0
CTPS1	1.00361663652803	0.880952380952381	1
SCMH1	0.27124773960217	0.238095238095238	0.5
FOXO6	0.0253164556962025	0.0238095238095238	0
GUCA2B	0.0235081374321881	0	0
FOXJ3	0.350813743218806	0.214285714285714	0
RIMKLA	0.27124773960217	0.238095238095238	1
PPCS	1.73056057866184	1.38095238095238	2
CCDC30	0.00723327305605787	0.0476190476190476	0
PPIH	1.77757685352622	1.07142857142857	2.5
YBX1	13.8209764918626	14	14
P3H1	0.119349005424955	0.166666666666667	0
C1orf50	0.779385171790235	0.69047619047619	0
SVBP	1.00904159132007	1.14285714285714	0
ERMAP	0.0470162748643761	0.0714285714285714	0
RP11-342M1.3	0.0144665461121157	0.0238095238095238	0
ZNF691	0.173598553345389	0.142857142857143	0
SLC2A1	6.66365280289331	3.88095238095238	5
SLC2A1-AS1	0.249547920433996	0.285714285714286	0
EBNA1BP2	6.66184448462929	5.42857142857143	3
TMEM125	1.48101265822785	0.785714285714286	1
C1orf210	0.374321880650995	0.333333333333333	0.5
RP1-92O14.3	0.556962025316456	0.428571428571429	1
CDC20	3.49547920433996	2.04761904761905	1.5
ELOVL1	2.03254972875226	1.5	1
MED8	1.39783001808318	0.880952380952381	1
SZT2	0.227848101265823	0.0476190476190476	1
HYI	2.10307414104882	1.30952380952381	2
PTPRF	1.25316455696203	1.11904761904762	1
KDM4A	0.16998191681736	0.119047619047619	0
KDM4A-AS1	0.184448462929476	0.19047619047619	0.5
ST3GAL3	0.0198915009041591	0	0
ARTN	0.0397830018083183	0	0
RP11-7O11.3	0.0415913200723327	0.0476190476190476	0
IPO13	0.267631103074141	0.238095238095238	0
DPH2	1.3001808318264	0.833333333333333	1.5
ATP6V0B	10.251356238698	8.57142857142857	11
B4GALT2	0.705244122965642	0.523809523809524	0.5
CCDC24	0.264014466546112	0.214285714285714	0.5
SLC6A9	0.0506329113924051	0	0
RP5-1198O20.4	0.0198915009041591	0.0714285714285714	0
DMAP1	0.414104882459313	0.30952380952381	0
ERI3	2.41952983725136	1.78571428571429	3
RNF220	1.80650994575045	1.71428571428571	0
TMEM53	0.506329113924051	0.476190476190476	0.5
KIF2C	0.419529837251356	0.357142857142857	0
RP11-269F19.2	0.00904159132007233	0.0238095238095238	0
RPS8	13.994575045208	14	14
PLK3	0.748643761301989	0.547619047619048	2.5
TCTEX1D4	0.027124773960217	0.0476190476190476	0
BTBD19	0.0180831826401447	0.0238095238095238	0
PTCH2	0.00904159132007233	0.0238095238095238	0
EIF2B3	0.616636528028933	0.428571428571429	0
HECTD3	0.20253164556962	0.166666666666667	0
UROD	0.663652802893309	0.619047619047619	2
ZSWIM5	0.0289330922242315	0	0
LINC01144	0.0126582278481013	0	0
HPDL	0.902350813743219	0.571428571428571	1
MUTYH	0.479204339963834	0.357142857142857	0.5
TOE1	0.406871609403255	0.261904761904762	1.5
TESK2	0.0488245931283906	0.0476190476190476	0
CCDC163P	0.0325497287522604	0.0238095238095238	0.5
MMACHC	0.0904159132007233	0.0952380952380952	0
PRDX1	10.0867992766727	9.59523809523809	10
AKR1A1	4.0379746835443	3.42857142857143	4.5
NASP	2.53526220614828	2.42857142857143	3.5
GPBP1L1	0.74502712477396	0.738095238095238	0
TMEM69	0.37251356238698	0.238095238095238	0
IPP	0.106690777576854	0.119047619047619	0
MAST2	0.352622061482821	0.261904761904762	0.5
PIK3R3	0.0632911392405063	0.0714285714285714	0
RP4-533D7.5	0.0452079566003617	0.0952380952380952	0
TSPAN1	0.739602169981917	0.261904761904762	0
POMGNT1	1.04339963833635	0.619047619047619	1.5
RAD54L	0.18625678119349	0.214285714285714	0
LRRC41	0.616636528028933	0.380952380952381	0.5
UQCRH	13.5641952983725	13.8333333333333	14
NSUN4	0.216998191681736	0.0952380952380952	0
FAAH	0.535262206148282	0.5	0.5
DMBX1	0	0	0
MKNK1	1.30560578661844	1	1.5
MOB3C	0.0705244122965642	0.0714285714285714	0
ATPAF1	1.86980108499096	1.4047619047619	5
EFCAB14	1.22423146473779	0.928571428571429	1
LINC00853	0.0198915009041591	0.0238095238095238	0
PDZK1IP1	0.301989150090416	0.119047619047619	0
STIL	0.132007233273056	0.0714285714285714	0
CMPK1	3.22423146473779	3.28571428571429	4
LINC01389	0.0108499095840868	0	0
